file,severity,score,tier,flags
front-end-only-users-51fc59980506bded179e7076785b2fa5.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
fusion-engage-4e8c9dfd8ecec1f0df04226640549e59.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
fuzz-xxe.yaml,medium,70,3-acceptable,or_condition_matchers|has_regex_matcher|active_probe_path
fv-wordpress-flowplayer-1436d3b008d678b7de38cca65395d714.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
fv-wordpress-flowplayer-c74f981dcb1770629ebd35af9200d9b5.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
fv-wordpress-flowplayer-ccc35dae877fe0d709870c6121600ee8.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
ga-google-analytics-82793dc136ce672fcb0c8814a286aaf4.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
gallery-bank-3789fb1e7a6d95e36dae19e370dabf8e.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
gallery-bank-4bcd5c23323f060f97163cd6889c1f53.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
gallery-bank-882220f5ac3131326a3a63f94ff980a4.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
gallery-categories-ade0d76a246d2d972f010194951057db.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
gallery-images-0c4660411f0a0866989deeac5655ea77.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
gallery-images-862a31afd6fc93c6cb3c5394c7c7f032.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
gallery-images-f7c73b6bc5de35a2a3d51014248c9188.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
gallery-images-f8a14739ba5f1ad9432bbdaa898fa39d.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
gallery-photo-gallery-92d6b18d6078cfde8a316e343700790a.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
gallery-plugin-0d4fbf0a762580593c6ad4031ed2bbe9.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
gallery-plugin-76ca66b75b673bfbcc0f1b861a2435ff.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
gallery-video-9c10f0aa9fa01f9590f73884317ea102.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
gamipress-3b3249f11a342059ae2f62a2a4fb4349.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
gamipress-button-e04fdb65c97f6c085d0b5aaf168a78a0.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
gamipress-youtube-integration-b99e16b05c7b397a696f599178f10faa.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
garees-flickr-feed-b02ffe740f985269ccde7d97bba1139a.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
gbteamstats-20ef1dccd108c91e44669855ea26aca3.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
gd-bbpress-attachments-6277003ea707ac43dba6dc3a1d8acff2.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
gd-star-rating-8a0d07a822dcad8e0912060e4d8ade83.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
gd-star-rating-935b3171454b7dda53dd2a2f0e3470e7.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
gdeslon-affiliate-shop-4fc4da9c5ae93b2a8297962ed5ec0f29.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
gdpr-cookie-compliance-af69ee8486c06ae18479ce20dc19c847.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
geodirectory-456a35f6ea342719a40c5eccda5f2c9c.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
get-url-cron-430f85d960f2884d8bfd863968961c8f.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
global-flash-galleries-49318f4fca8a0c8adb49e021c4897d1f.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
google-analytics-dashboard-4e30145f98b5a20d21ec8ad2cd36ab61.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
google-analytics-for-wordpress-769fe38bfbb7cf722119591e4460919a.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
google-analytics-for-wordpress-8009a8182ce7c807569c79c4076e1d28.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
google-calendar-events-fc5f68a316f1aa7d55917b9d20f05cc6.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
google-captcha-5ac6888ee368dd7eeca882fb1550bf69.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
google-language-translator-61c52ab8a75e97ba184a737ce4bf5328.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
google-language-translator-6ca75fa3e709bb9912a51c73bc08461f.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
google-map-generator-38b295679d5c05dc9cbf22a2e00c6672.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
google-maps-2ec618babdbbc490c8836f3eb09363c5.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
google-maps-in-posts-f7f37d9fc4b22e8d9201778a1ec25c1f.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
google-maps-ready-b8aa713c82a7db18490ca5817933f125.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
google-maps-widget-5ad8958a759449772c6f3a6cf74ee071.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
google-one-2a0fbca00a75a9e69f2a7b64d516ef4d.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
google-seo-author-snippets-c7ef7a54325272053bde6fd4c9883ada.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
google-shortlink-a339626eb1ea749e7fc23a708495a739.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
google-site-kit-812ea1b628d17c54757399034af0fea3.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
google-sitemap-plugin-3849c4d05e73480e81eb989368e2249f.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
grand-media-65c9cc016b0abc78a65a876f29743536.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
grand-media-726e7ed9b1339db57e24cd9d4d4fb0ff.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
grand-media-cf73266d949a271e95cff3abb19feb70.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
gravity-forms-pdf-extended-585ecc8eef01effec1f942cedad6f936.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
gravityforms-96686d93c791f5466f3af4b33e6d42fc.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
gravityforms-d53ceacce11183eb66b9fab8d87d85b7.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
gravityforms-f5bfebe339a32c3d5f893960ca740581.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
groundhogg-7de4b7d922abf8f069f069cb14ed43dd.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
gs-pinterest-portfolio-08d67b8a74ec295bf48d6c4cee5ed74e.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
gtranslate-6015c37507b25d69d4c58205c16de99f.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
gutenberg-51d4812958165894ae0328885b37f42e.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
gutenberg-beef3baf11d4695a6d5a75aab0ad1eba.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
gwolle-gb-cba343760da1373e2056dd452a2b8721.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
health-check-0550d521e83c57c540529cd1e6c30997.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
health-check-cc2d1eead38f827579c1ae37245066bc.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
helpful-136af18fec89da7a477f7ab62c25117a.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
helpie-faq-62ff28661abb8e14ce3139226add5749.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
hide-admin-bar-based-on-user-roles-77afafb9273174375b54e282e1186c33.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
hide_my_wp-ed386a8b50760fab2c77d55bb7b5a9af.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
hide_my_wp-f649d830fc49b43421362ea317ab99d9.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
highlight-search-terms-results-df1eb604096461bd4115896af04b3950.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
holler-box-7728281273ee4b4f961ca088eb04bcdf.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
hot-linked-image-cacher-1688c46a384c2ec71926e19b96cb3c62.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
hotel-listing-9d28c4c5f2e710f3efe3e625670406c2.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
ht-builder-dcc71502feecb57aedaad79259c08737.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
html5-jquery-audio-player-07ccbae2dfea0672d547a855c771a2bd.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
html5-lyrics-karaoke-player-b5bda88d126132d25fda4d1457465fe0.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
hunk-external-links-9027bcd3171bedf4ffe84d6e5c8af35f.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
ibtana-ecommerce-product-addons-605fdaf1fa1c8e31c43262c3271775bd.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
idx-broker-platinum-68ca13759a1c8be412922f1ad880366b.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
iframe-admin-pages-2e6084d397abeaed49313f46e2b9190f.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
image-optimizer-wd-849c2803a0f8c9de629f8a19987aaee2.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
image-optimizer-wd-fdf9cbd16600e067b85003623dd69d55.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
imagelinks-interactive-image-builder-lite-7c65b8be75d390b52dfb0a1446662e87.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
images-asynchronous-load-3f3252c4ffeef7bb3648bbde0a648aaf.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
immopress-05c0761516bb8673f0817e0b7a55920e.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
import-woocommerce-095fc39d2fec00ef5f77d197f7a50ae0.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
inazo-advanced-ads-management-ccf7d9d30b72d77021b620cb8b633d56.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
indeed-membership-pro-7fedde556cfbf2511acf431b5c200aac.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
injection-guard-a12e99d84639cf2f5b55bf45da14343c.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
injection-guard-cd79369ed0421cb933fa1237f8de5795.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
injection-guard-ebe661b0cfdad1cc7ea95c3de1cc96ed.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
inpost-gallery-1cc1cf9dc34095b462a7b36e1a07f468.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
insert-html-snippet-8889b2618a7be0cbf250449439154a62.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
insert-php-062b6d19fb28e9a3aedc1c467541a9f6.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
instagram-feed-0f4def2e9cc14c9be5b1102039e21237.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
instagram-feed-13db67ba27cfb954556541c1249e833d.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
instagram-slider-widget-1dc86aa2fb2204018b98c0cd0e0e08a9.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
instagram-slider-widget-7fe7a5a13d408d15c42c1dfb611251a5.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
instagram-slider-widget-94cd47615c409bd5f631878d79554366.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
instagram-slider-widget-9835e0e7ed2730191e3d614db989f978.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
integration-dynamics-495335631398f84eb62bcbfa635c9288.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
integration-dynamics-c142ca3c609cd777e5ab664e2c8fa226.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
intelly-related-posts-bd3ec4ac00a3bb0400d81bdd2f51d4b4.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
intelly-welcome-bar-c08a7bd06de70ee3d19c3fcdb9b30699.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
intelly-welcome-bar-eaf2cc8af8e7c93075e432fe1227b25c.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
interactive-medical-drawing-of-human-body-6c590bb519cb77460c0da3de013de48d.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
intouch-74d62cb8ccaa09e48778292ef1c44e81.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
intuitive-custom-post-order-c3961c24120582c5e94e94407bc47e62.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
ip-blacklist-cloud-80caa4f64c92e564fe9ac93c5d576030.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
ip-blacklist-cloud-9c467b727e9f9c70cb4c06ba7a327e8a.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
ip2location-country-blocker-9165f56271b9e02fb5f436dc23638eb5.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
ipages-flipbook-7073c416c906101fee404a970fda9cf5.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
ipanorama-360-virtual-tour-builder-lite-ee325a81d260dde9eee3529bbc9d6af2.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
iq-block-country-1e7220f7bc282cfe0a227f85f4586a3a.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
jetpack-1ff1bf3a7ef24bd51f190846b7732619.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
jetpack-8fed9427a662c2253ca7cb69bc4dba68.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
jetpack-a932a145dafd4906b6a29c11009825a0.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
jetpack-c11efc92a66dfacb2325593bea45f166.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
jetpack-c64e546381c7fce68195299c3527a53e.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
jetpack-d918ae0ae07ec875ef4d3b402c98b3d6.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
jetpack-e1dd40f152a698fbbeb7b16edaf3f9a0.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
job-board-7a7ae5737ebd8c9f845c870a5475a9e8.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
jobboardwp-6f0f743f4bc9aeaa54ce680259cfb60f.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
jobcareer-d7bd56269d40051ebd57cba7a23297f1.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
js-multihotel-08182b234a59b5cc5b6cdb22b8aa53b6.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
json-rest-api-e0fbcd26f6776722f7f846df7fa077db.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
jw-player-plugin-for-wordpress-c79bbc5a25285af9dd8f6681ff2e1634.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
kaya-qr-code-generator-c67b0a50c580f7caf10afd333773adab.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
keep-backup-daily-d1864ffe8554cc8d1f5807c783cb041d.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
keyring-2052be661c7ede8e85a42c91b2ffd75c.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
kindeditor-for-wordpress-510a76a7b2fa0cc170a5f4dce0d03e77.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
kingcomposer-022ec0aa3ea81d80261c2939f02c578d.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
kingcomposer-e319a24d683efaa3d8106bc2eb583d76.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
landing-pages-0881afef2d3194b697a6f37912451fc1.yaml,medium,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
